timeWindowStart,views,ttr,dailyUniqueVisitors
2024-03-04T19:00:00,6,365.658,37
2024-03-04T20:00:00,14,571.097,41
2024-03-04T21:00:00,9,480.446,47
2024-03-04T22:00:00,6,284.499,56
2024-03-04T23:00:00,3,210.224,58
2024-03-05T00:00:00,7,116.645,58
2024-03-05T01:00:00,10,433.876,58
2024-03-05T02:00:00,11,926.262,59
2024-03-05T03:00:00,6,406.338,60
2024-03-05T04:00:00,4,436.384,58
2024-03-05T05:00:00,4,385.79,59
2024-03-05T06:00:00,3,306.899,61
2024-03-05T08:00:00,3,109.723,60
2024-03-05T09:00:00,6,185.121,61
2024-03-05T10:00:00,0,1.001,64
2024-03-05T13:00:00,1,0.0,63
2024-03-05T15:00:00,2,160.559,63
2024-03-05T18:00:00,7,280.554,64
2024-03-05T19:00:00,8,154.484,67
2024-03-05T20:00:00,9,545.29,69
2024-03-05T21:00:00,8,1121.425,68
2024-03-05T22:00:00,9,556.918,64
2024-03-05T23:00:00,17,380.117,66
2024-03-06T00:00:00,8,811.811,71
2024-03-06T01:00:00,9,652.822,73
2024-03-06T02:00:00,14,1048.082,70
2024-03-06T03:00:00,10,1152.887,71
2024-03-06T04:00:00,3,708.55,75
2024-03-06T05:00:00,5,347.433,75
2024-03-06T06:00:00,1,73.881,73
2024-03-06T07:00:00,2,0.0,72
2024-03-06T08:00:00,3,321.07,73
2024-03-06T09:00:00,3,34.615,74
2024-03-06T16:00:00,2,39.553,70
2024-03-06T17:00:00,1,0.0,71
2024-03-06T18:00:00,5,80.968,72
2024-03-06T19:00:00,9,354.618,72
2024-03-06T20:00:00,10,95.258,69
2024-03-06T21:00:00,5,518.494,68
2024-03-06T22:00:00,2,21.663,69
2024-03-06T23:00:00,6,552.549,64
2024-03-07T00:00:00,5,199.909,61
2024-03-07T01:00:00,5,127.151,59
2024-03-07T02:00:00,7,380.685,60
2024-03-07T03:00:00,5,99.742,56
2024-03-07T04:00:00,6,359.474,52
