timeWindowStart,views,ttr,dailyUniqueVisitors
2024-01-15T00:00:00,4,489.504,28
2024-01-15T01:00:00,10,1975.969,30
2024-01-15T02:00:00,10,570.985,33
2024-01-15T03:00:00,1,314.761,38
2024-01-15T04:00:00,1,289.327,38
2024-01-15T05:00:00,1,18.439,36
2024-01-15T06:00:00,1,1.375,37
2024-01-15T07:00:00,3,33.075,38
2024-01-15T08:00:00,0,0.953,39
2024-01-15T14:00:00,3,108.989,37
2024-01-15T15:00:00,12,0.0,38
2024-01-15T17:00:00,1,46.093,38
2024-01-15T18:00:00,7,290.935,39
2024-01-15T19:00:00,1,0.0,42
2024-01-15T20:00:00,3,24.829,39
2024-01-15T21:00:00,5,213.997,41
2024-01-15T22:00:00,6,479.071,38
2024-01-15T23:00:00,14,213.379,38
2024-01-16T00:00:00,10,521.822,40
2024-01-16T01:00:00,2,308.795,38
2024-01-16T02:00:00,5,339.095,36
2024-01-16T03:00:00,10,149.404,33
2024-01-16T04:00:00,4,102.294,36
2024-01-16T06:00:00,2,64.199,37
2024-01-16T07:00:00,2,59.111,38
2024-01-16T08:00:00,2,580.628,39
2024-01-16T09:00:00,3,120.644,40
2024-01-16T10:00:00,2,0.0,42
2024-01-16T11:00:00,0,121.816,43
2024-01-16T13:00:00,2,0.0,43
2024-01-16T17:00:00,1,0.0,43
2024-01-16T18:00:00,4,56.315,42
2024-01-16T19:00:00,9,840.61,42
2024-01-16T20:00:00,1,251.39,46
2024-01-16T21:00:00,10,533.543,44
2024-01-16T22:00:00,4,277.596,48
2024-01-16T23:00:00,5,466.698,50
2024-01-17T00:00:00,6,61.662,49
2024-01-17T01:00:00,6,357.947,51
2024-01-17T02:00:00,9,816.889,54
2024-01-17T03:00:00,0,109.303,54
2024-01-17T04:00:00,2,27.533,51
2024-01-17T05:00:00,0,3.068,49
2024-01-17T06:00:00,1,10.363,49
2024-01-17T07:00:00,1,42.598,48
2024-01-17T08:00:00,1,87.749,47
2024-01-17T10:00:00,3,166.299,44
2024-01-17T14:00:00,0,11.517,44
2024-01-17T15:00:00,1,17.576,44
2024-01-17T17:00:00,1,6.954,45
2024-01-17T18:00:00,1,0.0,45
2024-01-17T20:00:00,7,591.044,39
2024-01-17T21:00:00,7,407.667,44
2024-01-17T23:00:00,6,645.755,38
2024-01-18T00:00:00,3,143.115,39
2024-01-18T01:00:00,2,106.751,40
2024-01-18T02:00:00,8,1090.156,35
2024-01-18T03:00:00,8,223.853,34
2024-01-18T04:00:00,3,49.293,41
2024-01-18T05:00:00,2,128.45,43
2024-01-18T06:00:00,3,24.294,45
2024-01-18T07:00:00,3,594.121,47
2024-01-18T08:00:00,1,45.403,48
2024-01-18T19:00:00,6,501.078,44
2024-01-18T20:00:00,7,824.682,49
2024-01-18T21:00:00,7,652.939,47
2024-01-18T22:00:00,4,79.371,43
2024-01-18T23:00:00,4,350.037,45
2024-01-19T00:00:00,7,649.198,45
2024-01-19T01:00:00,14,467.04,49
2024-01-19T02:00:00,7,193.496,56
2024-01-19T03:00:00,4,239.434,56
2024-01-19T05:00:00,1,55.785,49
2024-01-19T06:00:00,1,88.902,48
2024-01-19T07:00:00,1,0.0,47
2024-01-19T13:00:00,2,45.948,44
2024-01-19T18:00:00,2,17.817,45
2024-01-19T20:00:00,1,13.211,41
2024-01-19T21:00:00,1,7.577,38
2024-01-20T00:00:00,3,165.779,31
2024-01-20T01:00:00,4,51.529,26
2024-01-20T04:00:00,1,6.569,11
2024-01-20T05:00:00,1,137.47,12
