timeWindowStart,views,ttr,dailyUniqueVisitors
2022-08-17T20:00:00,9,160.344,84
2022-08-17T21:00:00,2,47.188,90
2022-08-17T22:00:00,9,817.892,92
2022-08-17T23:00:00,2,143.31,100
2022-08-18T00:00:00,5,119.97,100
2022-08-18T01:00:00,8,182.442,100
2022-08-18T02:00:00,5,98.096,97
2022-08-18T03:00:00,4,171.451,97
2022-08-18T04:00:00,5,230.903,100
2022-08-18T05:00:00,0,264.4,99
2022-08-18T06:00:00,4,144.337,94
2022-08-18T07:00:00,4,44.563,95
2022-08-18T08:00:00,4,18.899,95
2022-08-18T09:00:00,7,177.263,89
2022-08-18T10:00:00,5,396.398,90
2022-08-18T11:00:00,14,1692.621,89
2022-08-18T12:00:00,12,691.462,87
2022-08-18T13:00:00,3,57.62,93
2022-08-18T14:00:00,5,147.988,96
2022-08-18T15:00:00,4,155.725,99
2022-08-18T16:00:00,4,12.733,99
2022-08-18T17:00:00,3,180.929,94
2022-08-18T18:00:00,3,123.09,97
2022-08-18T19:00:00,3,178.529,96
2022-08-18T20:00:00,4,676.409,96
2022-08-18T21:00:00,6,51.737,94
2022-08-18T22:00:00,3,508.045,98
2022-08-18T23:00:00,3,233.303,93
2022-08-19T00:00:00,2,40.831,94
2022-08-19T01:00:00,9,774.187,92
2022-08-19T02:00:00,9,433.667,94
2022-08-19T03:00:00,5,464.137,97
2022-08-19T04:00:00,6,977.069,98
2022-08-19T05:00:00,2,278.557,98
2022-08-19T06:00:00,0,26.751,100
2022-08-19T07:00:00,1,0.0,96
2022-08-19T08:00:00,4,301.532,94
2022-08-19T09:00:00,3,406.7,95
2022-08-19T10:00:00,5,163.363,94
2022-08-19T11:00:00,3,78.674,95
2022-08-19T12:00:00,6,310.094,92
2022-08-19T13:00:00,2,49.562,88
2022-08-19T14:00:00,7,55.683,87
2022-08-19T15:00:00,1,176.469,90
2022-08-19T16:00:00,8,316.728,88
2022-08-19T17:00:00,4,112.326,87
2022-08-19T18:00:00,1,220.121,87
2022-08-19T19:00:00,4,86.504,86
2022-08-19T20:00:00,1,4.446,85
2022-08-19T21:00:00,2,53.831,82
2022-08-20T00:00:00,1,47.108,73
2022-08-20T01:00:00,2,15.816,72
2022-08-20T03:00:00,2,167.663,59
2022-08-20T04:00:00,1,0.0,56
2022-08-20T05:00:00,0,2.874,51
2022-08-20T06:00:00,1,291.524,49
2022-08-20T07:00:00,0,35.015,50
2022-08-20T09:00:00,4,97.412,46
2022-08-20T10:00:00,2,30.727,47
2022-08-20T11:00:00,3,19.203,43
2022-08-20T12:00:00,3,313.287,42
2022-08-20T13:00:00,0,6.184,38
2022-08-20T14:00:00,2,32.002,36
2022-08-20T15:00:00,0,3.263,30
2022-08-20T18:00:00,1,2.61,22
2022-08-20T22:00:00,2,218.167,16
2022-08-20T23:00:00,1,2.792,18
2022-08-21T04:00:00,1,7.015,15
