timeWindowStart,views,ttr,dailyUniqueVisitors
2024-05-02T22:00:00,1,15.082,28
2024-05-03T00:00:00,2,25.105,29
2024-05-03T01:00:00,3,35.319,29
2024-05-03T02:00:00,1,19.182,26
2024-05-03T03:00:00,2,205.605,23
2024-05-03T04:00:00,0,113.982,20
2024-05-03T05:00:00,2,19.654,17
2024-05-03T07:00:00,1,0.0,17
2024-05-03T08:00:00,4,303.272,16
2024-05-03T10:00:00,1,127.193,16
2024-05-03T16:00:00,1,10.831,13
2024-05-03T17:00:00,1,36.694,14
2024-05-03T22:00:00,1,92.223,15
2024-05-04T01:00:00,1,60.297,13
2024-05-04T04:00:00,1,250.273,10
2024-05-04T05:00:00,1,65.455,11
2024-05-04T09:00:00,2,20.872,6
2024-05-04T16:00:00,1,2.462,7
2024-05-05T02:00:00,1,14.122,5
2024-05-05T03:00:00,1,8.467,6
2024-05-05T05:00:00,1,18.387,6
2024-05-05T06:00:00,1,12.537,6
2024-05-05T07:00:00,1,11.194,7
2024-05-05T11:00:00,3,113.596,6
2024-05-05T12:00:00,1,214.447,7
2024-05-05T17:00:00,0,1.65,7
2024-05-05T22:00:00,1,96.515,7
2024-05-06T01:00:00,0,2.784,8
2024-05-06T02:00:00,1,45.32,8
2024-05-06T03:00:00,3,65.563,8
2024-05-06T04:00:00,2,203.794,10
2024-05-06T11:00:00,1,43.841,9
2024-05-06T12:00:00,0,8.618,9
2024-05-06T20:00:00,2,35.218,8
2024-05-06T21:00:00,11,578.368,10
2024-05-06T22:00:00,2,113.871,13
2024-05-06T23:00:00,6,243.125,13
2024-05-07T00:00:00,16,1730.12,16
2024-05-07T01:00:00,10,686.22,27
2024-05-07T02:00:00,22,1268.935,32
2024-05-07T03:00:00,8,347.949,45
2024-05-07T04:00:00,7,319.135,47
2024-05-07T05:00:00,14,973.135,49
2024-05-07T06:00:00,1,31.939,54
2024-05-07T07:00:00,1,24.83,55
2024-05-07T08:00:00,2,46.162,56
2024-05-07T09:00:00,1,133.975,58
2024-05-07T10:00:00,5,259.218,59
2024-05-07T14:00:00,1,1.042,59
2024-05-07T15:00:00,1,61.622,60
2024-05-07T17:00:00,1,0.0,61
2024-05-07T18:00:00,2,35.642,62
2024-05-07T19:00:00,2,0.0,63
2024-05-07T20:00:00,7,231.598,64
2024-05-07T21:00:00,21,1127.495,68
2024-05-07T22:00:00,16,1226.208,80
2024-05-07T23:00:00,2,25.009,89
2024-05-08T00:00:00,6,447.419,87
2024-05-08T01:00:00,9,695.287,83
2024-05-08T02:00:00,8,1058.189,84
2024-05-08T03:00:00,27,2784.688,76
2024-05-08T04:00:00,9,645.833,83
2024-05-08T05:00:00,9,260.954,86
2024-05-08T06:00:00,4,25.166,87
2024-05-08T07:00:00,3,46.123,89
2024-05-08T08:00:00,4,392.184,89
2024-05-08T10:00:00,2,188.509,90
2024-05-08T11:00:00,1,0.0,91
2024-05-08T12:00:00,2,491.495,92
2024-05-08T17:00:00,2,73.982,90
2024-05-08T18:00:00,2,0.0,91
2024-05-08T19:00:00,8,102.231,91
2024-05-08T20:00:00,5,427.989,96
2024-05-08T21:00:00,15,1200.844,95
2024-05-08T22:00:00,11,576.528,88
2024-05-08T23:00:00,3,187.485,86
2024-05-09T00:00:00,5,129.253,85
2024-05-09T01:00:00,5,247.787,85
2024-05-09T02:00:00,12,1241.889,84
2024-05-09T03:00:00,15,1107.179,88
2024-05-09T04:00:00,11,1130.621,85
2024-05-09T05:00:00,1,25.439,83
2024-05-09T06:00:00,2,45.224,79
2024-05-09T07:00:00,2,102.754,76
2024-05-09T08:00:00,5,89.846,77
2024-05-09T09:00:00,0,266.066,76
2024-05-09T10:00:00,7,139.507,76
2024-05-09T11:00:00,2,260.199,79
2024-05-09T13:00:00,1,95.301,79
2024-05-09T18:00:00,1,1.286,78
2024-05-09T19:00:00,3,98.647,78
2024-05-09T20:00:00,2,6.133,75
2024-05-09T21:00:00,6,232.133,74
2024-05-09T22:00:00,4,355.076,71
2024-05-09T23:00:00,1,164.558,66
2024-05-10T00:00:00,3,1048.506,65
2024-05-10T01:00:00,9,531.066,61
2024-05-10T02:00:00,10,924.021,61
2024-05-10T03:00:00,10,1585.992,61
2024-05-10T04:00:00,6,416.196,61
2024-05-10T05:00:00,4,146.558,59
2024-05-10T06:00:00,2,66.05,62
2024-05-10T09:00:00,19,0.0,58
2024-05-10T11:00:00,1,1.535,54
2024-05-10T19:00:00,1,35.59,51
2024-05-10T23:00:00,1,84.446,40
2024-05-11T00:00:00,2,260.569,40
2024-05-11T01:00:00,0,3.268,40
2024-05-11T02:00:00,1,81.032,35
2024-05-11T03:00:00,1,74.251,27
2024-05-11T04:00:00,3,637.999,20
2024-05-11T05:00:00,1,12.858,17
2024-05-11T08:00:00,1,11.05,12
2024-05-11T09:00:00,2,45.529,13
2024-05-11T10:00:00,3,191.122,14
2024-05-11T12:00:00,1,69.885,15
2024-05-11T16:00:00,2,369.073,16
2024-05-11T17:00:00,0,33.108,17
2024-05-11T19:00:00,1,30.0,17
2024-05-11T20:00:00,1,493.991,16
2024-05-11T21:00:00,9,2672.976,17
2024-05-11T23:00:00,3,53.335,17
2024-05-12T00:00:00,2,99.413,17
2024-05-12T01:00:00,2,209.303,17
2024-05-12T02:00:00,0,4.117,18
2024-05-12T03:00:00,1,72.135,17
2024-05-12T04:00:00,1,21.458,18
2024-05-12T05:00:00,1,1.183,16
2024-05-12T07:00:00,1,1.152,16
2024-05-12T08:00:00,1,48.208,16
2024-05-12T09:00:00,1,165.022,16
2024-05-12T11:00:00,3,112.132,14
2024-05-12T12:00:00,2,304.62,15
2024-05-12T18:00:00,11,479.645,13
2024-05-12T19:00:00,6,186.338,16
2024-05-12T20:00:00,10,727.262,21
2024-05-12T21:00:00,10,406.136,29
2024-05-12T22:00:00,6,224.545,37
2024-05-12T23:00:00,7,517.446,43
2024-05-13T00:00:00,9,392.308,47
2024-05-13T01:00:00,8,464.783,50
2024-05-13T02:00:00,10,49.985,54
2024-05-13T03:00:00,5,621.256,58
2024-05-13T04:00:00,10,903.315,61
2024-05-13T05:00:00,5,396.623,66
2024-05-13T07:00:00,0,4.708,69
2024-05-13T08:00:00,2,43.751,69
2024-05-13T10:00:00,2,13.525,69
2024-05-13T15:00:00,1,25.002,69
2024-05-13T18:00:00,3,47.967,70
2024-05-13T19:00:00,4,0.0,70
2024-05-13T20:00:00,9,721.627,66
2024-05-13T21:00:00,13,516.476,63
2024-05-13T22:00:00,10,526.526,62
2024-05-13T23:00:00,12,391.205,66
2024-05-14T00:00:00,19,1398.565,69
2024-05-14T01:00:00,15,530.238,67
2024-05-14T02:00:00,16,1868.464,71
2024-05-14T03:00:00,14,895.683,79
2024-05-14T04:00:00,10,574.063,84
2024-05-14T05:00:00,4,82.055,86
2024-05-14T06:00:00,10,530.118,85
2024-05-14T07:00:00,2,2.224,89
2024-05-14T08:00:00,1,34.34,91
2024-05-14T09:00:00,2,71.75,90
2024-05-14T10:00:00,3,44.184,91
2024-05-14T16:00:00,1,0.0,90
2024-05-14T17:00:00,1,1.066,91
2024-05-14T18:00:00,3,30.486,91
2024-05-14T19:00:00,5,64.931,89
2024-05-14T20:00:00,14,821.227,89
2024-05-14T21:00:00,16,827.534,95
2024-05-14T22:00:00,20,1509.55,98
2024-05-14T23:00:00,11,197.651,102
2024-05-15T00:00:00,23,2170.387,101
2024-05-15T01:00:00,15,759.114,112
2024-05-15T02:00:00,8,1061.825,115
2024-05-15T03:00:00,10,728.125,108
2024-05-15T04:00:00,14,926.006,105
2024-05-15T05:00:00,13,338.599,105
2024-05-15T06:00:00,8,550.468,107
