timeWindowStart,views,ttr,dailyUniqueVisitors
2024-08-05T20:00:00,7,327.738,44
2024-08-05T21:00:00,18,714.397,49
2024-08-05T22:00:00,5,152.978,56
2024-08-05T23:00:00,1,19.624,58
2024-08-06T00:00:00,7,700.219,55
2024-08-06T01:00:00,8,426.658,53
2024-08-06T02:00:00,4,260.731,57
2024-08-06T03:00:00,8,564.502,60
2024-08-06T04:00:00,9,779.153,55
2024-08-06T05:00:00,1,13.233,53
2024-08-06T06:00:00,0,19.204,50
2024-08-06T07:00:00,3,45.766,49
2024-08-06T08:00:00,2,8.778,52
2024-08-06T10:00:00,1,141.254,50
2024-08-06T12:00:00,1,155.054,49
2024-08-06T13:00:00,2,189.498,50
2024-08-06T15:00:00,1,116.515,50
2024-08-06T17:00:00,3,289.431,50
2024-08-06T19:00:00,1,120.797,51
2024-08-06T20:00:00,4,168.659,51
2024-08-06T21:00:00,6,239.671,52
2024-08-06T22:00:00,13,600.922,51
2024-08-06T23:00:00,2,127.656,57
2024-08-07T00:00:00,6,93.356,58
2024-08-07T01:00:00,7,650.643,54
2024-08-07T02:00:00,11,933.789,54
2024-08-07T03:00:00,17,897.157,57
2024-08-07T04:00:00,15,638.796,66
2024-08-07T05:00:00,3,221.869,72
2024-08-07T06:00:00,3,195.032,74
2024-08-07T07:00:00,2,81.298,77
2024-08-07T08:00:00,4,191.174,75
2024-08-07T09:00:00,1,45.908,75
2024-08-07T10:00:00,2,16.171,76
2024-08-07T11:00:00,3,0.0,78
2024-08-07T18:00:00,1,51.788,78
2024-08-07T20:00:00,6,132.595,78
2024-08-07T21:00:00,4,335.57,79
2024-08-07T22:00:00,3,33.434,76
2024-08-07T23:00:00,4,738.051,70
2024-08-08T00:00:00,11,605.401,72
2024-08-08T01:00:00,4,250.323,79
2024-08-08T02:00:00,5,593.05,76
2024-08-08T03:00:00,13,1252.514,69
2024-08-08T04:00:00,8,249.975,63
2024-08-08T05:00:00,11,284.001,55
2024-08-08T06:00:00,4,1048.655,58
2024-08-08T08:00:00,1,1.0,57
2024-08-08T19:00:00,2,65.728,50
2024-08-08T20:00:00,7,433.053,52
2024-08-08T21:00:00,11,605.85,54
2024-08-08T22:00:00,5,123.568,58
2024-08-08T23:00:00,4,55.584,60
2024-08-09T00:00:00,5,96.567,61
2024-08-09T01:00:00,7,534.219,56
2024-08-09T02:00:00,3,452.8,59
2024-08-09T03:00:00,9,778.607,56
2024-08-09T04:00:00,2,49.495,59
2024-08-09T05:00:00,2,13.823,54
2024-08-09T06:00:00,2,0.0,48
2024-08-09T07:00:00,1,42.685,44
2024-08-09T08:00:00,12,216.131,45
2024-08-09T09:00:00,1,66.369,45
2024-08-09T17:00:00,3,67.421,46
2024-08-09T18:00:00,2,14.092,47
2024-08-09T22:00:00,1,93.813,35
2024-08-09T23:00:00,4,157.613,32
2024-08-10T02:00:00,1,10.117,24
2024-08-10T03:00:00,1,0.0,23
2024-08-10T07:00:00,1,2.305,12
2024-08-10T09:00:00,1,1.018,9
2024-08-10T12:00:00,4,122.988,9
2024-08-10T14:00:00,2,160.388,11
2024-08-11T03:00:00,1,15.974,5
2024-08-11T07:00:00,1,235.912,5
2024-08-11T08:00:00,1,0.0,4
2024-08-11T09:00:00,2,60.133,5
2024-08-11T10:00:00,1,129.398,5
2024-08-11T19:00:00,0,4.748,5
2024-08-11T21:00:00,2,61.492,5
2024-08-11T23:00:00,1,37.76,7
2024-08-12T00:00:00,2,311.662,7
2024-08-12T01:00:00,1,5.253,8
2024-08-12T02:00:00,2,228.468,9
2024-08-12T04:00:00,1,10.213,10
2024-08-12T05:00:00,1,248.613,11
2024-08-12T06:00:00,1,23.325,11
2024-08-12T07:00:00,1,181.734,12
2024-08-12T08:00:00,0,154.987,12
2024-08-12T09:00:00,0,32.75,11
2024-08-12T10:00:00,0,2.444,11
2024-08-12T18:00:00,2,104.158,10
2024-08-12T19:00:00,1,78.749,10
2024-08-12T20:00:00,4,66.523,11
2024-08-12T21:00:00,3,78.096,14
2024-08-12T23:00:00,4,246.196,15
2024-08-13T00:00:00,4,765.417,19
2024-08-13T01:00:00,4,457.106,20
2024-08-13T02:00:00,7,431.373,23
2024-08-13T03:00:00,6,972.355,27
2024-08-13T04:00:00,5,402.111,32
2024-08-13T05:00:00,2,10.016,34
2024-08-13T06:00:00,1,2.137,35
2024-08-13T07:00:00,1,0.0,35
2024-08-13T09:00:00,1,14.033,36
2024-08-13T11:00:00,1,30.523,37
2024-08-13T16:00:00,1,0.0,38
2024-08-13T17:00:00,2,60.717,39
2024-08-13T18:00:00,1,4.03,40
2024-08-13T20:00:00,5,97.359,39
2024-08-13T21:00:00,7,966.783,41
2024-08-13T22:00:00,6,390.978,40
2024-08-14T00:00:00,1,133.154,40
2024-08-14T01:00:00,3,254.48,39
2024-08-14T02:00:00,4,157.981,37
2024-08-14T03:00:00,5,411.313,34
2024-08-14T04:00:00,0,48.819,35
2024-08-14T05:00:00,13,722.083,30
2024-08-14T06:00:00,4,42.745,33
2024-08-14T07:00:00,4,390.929,35
2024-08-14T09:00:00,0,2.145,37
2024-08-14T10:00:00,4,198.031,37
2024-08-14T11:00:00,1,24.511,39
2024-08-14T13:00:00,1,148.373,39
2024-08-14T14:00:00,0,9.666,40
2024-08-14T18:00:00,1,1.0,39
2024-08-14T19:00:00,1,23.976,38
2024-08-14T20:00:00,6,282.659,39
2024-08-14T21:00:00,4,292.409,40
2024-08-14T22:00:00,3,399.125,40
2024-08-14T23:00:00,2,12.476,37
2024-08-15T00:00:00,2,44.499,38
2024-08-15T01:00:00,6,228.176,40
2024-08-15T02:00:00,1,167.742,39
2024-08-15T03:00:00,4,432.063,37
2024-08-15T04:00:00,6,417.315,35
2024-08-15T05:00:00,5,121.735,41
2024-08-15T06:00:00,1,207.789,43
2024-08-15T07:00:00,2,46.111,39
2024-08-15T12:00:00,1,0.0,35
2024-08-15T15:00:00,1,35.294,36
2024-08-15T19:00:00,1,3.503,36
2024-08-15T20:00:00,7,452.003,36
2024-08-15T21:00:00,3,27.385,39
2024-08-15T22:00:00,6,48.613,37
2024-08-15T23:00:00,3,4.035,40
2024-08-16T00:00:00,1,0.0,41
2024-08-16T01:00:00,6,328.65,40
2024-08-16T02:00:00,3,154.765,39
2024-08-16T03:00:00,9,135.23,42
2024-08-16T04:00:00,3,121.576,42
2024-08-16T06:00:00,2,50.635,35
2024-08-16T07:00:00,2,21.118,36
2024-08-16T08:00:00,1,39.704,36
2024-08-16T09:00:00,1,82.608,37
2024-08-16T11:00:00,1,171.969,38
2024-08-16T12:00:00,0,2.741,39
2024-08-16T17:00:00,1,508.44,37
2024-08-16T18:00:00,1,702.216,38
2024-08-16T19:00:00,1,370.234,38
2024-08-16T20:00:00,2,669.779,37
2024-08-16T22:00:00,1,448.038,31
