postId,slug,title,creatorId,collectionId,upvotes,views,reads,createdAt,firstPublishedAt,visibility,firstPublishedAtBucket,readingTime,syndicatedViews,claps,updateNotificationSubscribers,isSeries,internalReferrerViews,friendsLinkViews,type,daysSincePublished
7a5e48584984,box-aiを使用した構造化データの抽出-7a5e48584984,Box AIを使用した構造化データの抽出,5c489a4342f7,d4dda281ea02,0,0,0,2024-07-01T02:30:58,2024-07-01T02:30:58,PUBLIC,1719815458072,9.732,0,0,0,False,0,0,PostStat,0
6ac1e1070143,box-platform開発者エコシステムのご案内-6ac1e1070143,Box Platform開発者エコシステムのご案内,5c489a4342f7,d4dda281ea02,0,3,1,2024-06-28T22:35:29,2024-06-28T22:35:29,PUBLIC,1719628529225,8.591333333333333,0,0,0,False,0,0,PostStat,3
230d71fd155e,box-ui-elements-react-tailwind-css-vercelを使用したコンテンツポータルの作成-パート1-230d71fd155e,Box UI Elements、React、Tailwind CSS、Vercelを使用したコンテンツポータルの作成 (パート1),5c489a4342f7,d4dda281ea02,0,4,1,2024-06-27T04:59:29,2024-06-27T04:59:29,PUBLIC,1719478769920,14.780000000000001,0,0,0,False,0,0,PostStat,4
569dd8f37d99,box-sign-カスタム通知と新しいwebhook-569dd8f37d99,Box Sign: カスタム通知と新しいWebhook,5c489a4342f7,d4dda281ea02,0,1,0,2024-06-21T03:16:46,2024-06-21T03:16:46,PUBLIC,1718954206484,20.928,0,0,0,False,0,0,PostStat,10
ef72eee3b2a7,コンテンツプレビューui-element-box-aiによるユーザーエクスペリエンスの強化-ef72eee3b2a7,コンテンツプレビューUI Element: Box AIによるユーザーエクスペリエンスの強化,5c489a4342f7,d4dda281ea02,0,9,3,2024-06-12T21:58:19,2024-06-12T21:58:19,PUBLIC,1718243899722,7.716,0,0,0,False,0,0,PostStat,19
0f2d3895844b,フォルダツリーレポートについて-0f2d3895844b,フォルダツリーレポートについて,5c489a4342f7,d4dda281ea02,0,12,5,2024-06-12T21:07:53,2024-06-12T21:07:53,PUBLIC,1718240873637,12.448,0,0,0,False,0,0,PostStat,19
48f9448467ca,新世代のbox-python-sdkおよびbox-ts-sdkの安定版リリースとbox-ai-48f9448467ca,新世代のBox Python SDKおよびBox TS SDKの安定版リリースとBox AI,5c489a4342f7,d4dda281ea02,0,16,4,2024-06-03T00:34:56,2024-06-03T00:34:56,PUBLIC,1717389296355,2.318,0,0,0,False,0,0,PostStat,28
e506cb7f1a2a,box-signの新機能による高度なワークフローのカスタマイズ-e506cb7f1a2a,Box Signの新機能による高度なワークフローのカスタマイズ,5c489a4342f7,d4dda281ea02,0,7,1,2024-06-03T00:24:54,2024-06-03T00:24:54,PUBLIC,1717388694300,3.4719999999999995,0,0,0,False,0,0,PostStat,28
781d73719718,バージョン管理の導入-box-api開発のマイルストーン-781d73719718,バージョン管理の導入: Box API開発のマイルストーン,5c489a4342f7,d4dda281ea02,0,24,5,2024-05-27T23:15:44,2024-05-27T23:15:44,PUBLIC,1716866144278,7.428,0,0,0,False,0,0,PostStat,35
f5647e888f15,新機能-box-ai-apiとdeveloper-zoneのパブリックベータ版-f5647e888f15,[新機能] Box AI APIとDeveloper Zoneのパブリックベータ版,5c489a4342f7,d4dda281ea02,0,26,10,2024-05-13T23:21:44,2024-05-13T23:21:44,PUBLIC,1715656904890,4.808,0,0,0,False,0,0,PostStat,49
7c4364488b4f,box-orgのためのbox-platformの使用について-7c4364488b4f,Box.orgのためのBox Platformの使用について,5c489a4342f7,d4dda281ea02,0,12,8,2024-05-10T09:32:10,2024-05-10T09:32:10,PUBLIC,1715347930273,12.909333333333333,0,0,0,False,0,0,PostStat,52
fda42ffb6d3c,gcp-cloud-functionsとboxのwebhookの使用-fda42ffb6d3c,GCP Cloud FunctionsとBoxのWebhookの使用,5c489a4342f7,d4dda281ea02,0,71,37,2024-04-10T23:00:27,2024-04-10T23:00:27,PUBLIC,1712804427702,21.76,0,0,0,False,0,0,PostStat,82
4db71ed2dcee,vercelを使用したboxウェブアプリ統合の作成-4db71ed2dcee,Vercelを使用したBoxウェブアプリ統合の作成,5c489a4342f7,d4dda281ea02,0,24,5,2024-04-09T20:20:05,2024-04-09T20:20:05,PUBLIC,1712708405453,11.136,0,0,0,False,0,0,PostStat,83
d70f0920c9bb,pythonワークショップ-box-ai-api-d70f0920c9bb,Pythonワークショップ: Box AI API,5c489a4342f7,d4dda281ea02,0,24,8,2024-04-09T01:36:46,2024-04-09T01:36:46,PUBLIC,1712641006641,15.803999999999998,0,0,0,False,0,0,PostStat,83
426168222ebd,box-file-picker-ui-elementのサポート終了-426168222ebd,Box File Picker UI Elementのサポート終了,5c489a4342f7,d4dda281ea02,0,63,31,2024-03-27T03:55:36,2024-03-27T03:55:36,PUBLIC,1711526136270,7.1899999999999995,0,0,0,False,0,0,PostStat,96
17a51df64e00,新しいbox-net-sdkの使用-17a51df64e00,新しいBox .NET SDKの使用,5c489a4342f7,d4dda281ea02,0,164,100,2024-03-27T03:03:48,2024-03-27T03:03:48,PUBLIC,1711523028499,11.267333333333333,0,0,0,False,0,0,PostStat,96
f635a506864c,box-salesforce-メタデータを使用したフロー-f635a506864c,Box + Salesforce: メタデータを使用したフロー,5c489a4342f7,d4dda281ea02,0,84,34,2024-03-14T01:49:22,2024-03-14T01:49:22,PUBLIC,1710395362086,15.129999999999999,0,0,0,False,0,0,PostStat,109
3914dd42d483,box-aiによるメタデータ抽出-3914dd42d483,Box AIによるメタデータ抽出,5c489a4342f7,d4dda281ea02,0,105,49,2024-03-05T21:04:21,2024-03-05T21:04:21,PUBLIC,1709690661739,22.542,0,0,0,False,0,0,PostStat,118
8a1a14cfb8cd,デジタルクリーンアップデーとbox-api-8a1a14cfb8cd,デジタルクリーンアップデーとBox API,5c489a4342f7,d4dda281ea02,0,33,14,2024-02-29T00:24:00,2024-02-29T00:24:00,PUBLIC,1709184240418,7.863333333333334,0,0,0,False,0,0,PostStat,123
2074be770384,開発者向けbox-sign専用リソースページのリリースのお知らせ-2074be770384,開発者向けBox Sign専用リソースページのリリースのお知らせ,5c489a4342f7,d4dda281ea02,0,15,2,2024-02-28T22:32:00,2024-02-28T22:32:00,PUBLIC,1709177520183,3.096,0,0,0,False,0,0,PostStat,124
9d08c501de4f,無料のbox-developerアカウントの利用再開のお知らせ-9d08c501de4f,無料のBox Developerアカウントの利用再開のお知らせ,5c489a4342f7,d4dda281ea02,0,300,145,2024-02-19T02:47:29,2024-02-19T02:47:29,PUBLIC,1708328849136,1.694,0,0,0,False,0,0,PostStat,133
2adc7d13be8b,box-pythonの次世代sdk-電子すかし-2adc7d13be8b,Box Pythonの次世代SDK: 電子すかし,5c489a4342f7,d4dda281ea02,0,18,9,2024-02-08T01:29:31,2024-02-08T01:29:31,PUBLIC,1707373771051,7.541333333333333,0,0,0,False,0,0,PostStat,144
aa6ff011df87,box-content-explorerのメタデータビュー-aa6ff011df87,Box Content Explorerのメタデータビュー,5c489a4342f7,d4dda281ea02,0,30,13,2024-02-07T21:48:29,2024-02-07T21:48:29,PUBLIC,1707360509978,14.665333333333335,0,0,0,False,0,0,PostStat,145
3d4ce650eb65,box-pythonの次世代sdk-グループ-3d4ce650eb65,Box Pythonの次世代SDK: グループ,5c489a4342f7,d4dda281ea02,0,19,7,2024-02-07T02:20:40,2024-02-07T02:20:40,PUBLIC,1707290440543,13.042000000000002,0,0,0,False,0,0,PostStat,145
09c1cf9718ff,box-pythonの次世代sdk-ファイルリクエスト-09c1cf9718ff,Box Pythonの次世代SDK: ファイルリクエスト,5c489a4342f7,d4dda281ea02,0,31,15,2024-01-31T23:17:35,2024-01-31T23:17:35,PUBLIC,1706761055510,11.123333333333333,0,0,0,False,0,0,PostStat,152
d623f0679121,box-pythonの次世代sdk-ユーザー-d623f0679121,Box Pythonの次世代SDK: ユーザー,5c489a4342f7,d4dda281ea02,0,44,19,2024-01-31T23:00:53,2024-01-31T23:00:53,PUBLIC,1706760053129,9.878,0,0,0,False,0,0,PostStat,152
fb22ecd92287,boxの開発者向けの製品管理アプローチについて-fb22ecd92287,Boxの開発者向けの製品管理アプローチについて,5c489a4342f7,d4dda281ea02,0,15,1,2024-01-31T22:24:48,2024-01-31T22:24:48,PUBLIC,1706757888634,9.644,0,0,0,False,0,0,PostStat,152
682542adca54,box-signの構造化されたドキュメントの使用-682542adca54,Box Signの構造化されたドキュメントの使用,5c489a4342f7,d4dda281ea02,0,28,11,2024-01-16T00:57:59,2024-01-16T00:57:59,PUBLIC,1705384679341,12.509333333333334,0,0,0,False,0,0,PostStat,167
e2d65d2c8821,box-pythonの次世代sdk-タスクの使用-e2d65d2c8821,Box Pythonの次世代SDK: タスクの使用,5c489a4342f7,d4dda281ea02,0,10,4,2024-01-16T00:36:10,2024-01-16T00:36:10,PUBLIC,1705383370832,14.822000000000001,0,0,0,False,0,0,PostStat,167
80e1544faf6f,reactプロジェクトでbox-ts-sdkを使用する-80e1544faf6f,ReactプロジェクトでBox TS SDKを使用する,5c489a4342f7,d4dda281ea02,0,33,18,2024-01-15T23:27:06,2024-01-15T23:27:06,PUBLIC,1705379226822,14.281333333333333,0,0,0,False,0,0,PostStat,168
f4e7e70d4b41,新しい-box-platrofmについて-セクション-f4e7e70d4b41,新しい「Box Platformについて」セクション,5c489a4342f7,d4dda281ea02,0,16,5,2024-01-10T23:45:05,2024-01-10T23:45:05,PUBLIC,1704948305957,0.8600000000000001,0,0,0,False,0,0,PostStat,173
