timeWindowStart,views,ttr,dailyUniqueVisitors
2024-02-21T13:00:00,1,2.392,46
2024-02-21T15:00:00,1,31.56,47
2024-02-21T18:00:00,3,46.045,48
2024-02-21T19:00:00,8,110.7,47
2024-02-21T20:00:00,2,43.732,50
2024-02-21T21:00:00,10,1173.58,50
2024-02-21T22:00:00,0,171.429,51
2024-02-22T00:00:00,2,302.042,47
2024-02-22T01:00:00,6,291.011,44
2024-02-22T02:00:00,7,232.078,43
2024-02-22T03:00:00,8,403.364,44
2024-02-22T04:00:00,2,63.347,44
2024-02-22T05:00:00,3,207.711,43
2024-02-22T06:00:00,1,273.416,44
2024-02-22T07:00:00,1,0.0,44
2024-02-22T08:00:00,1,102.258,43
2024-02-22T09:00:00,5,403.4,43
2024-02-22T10:00:00,2,121.165,45
2024-02-22T11:00:00,2,241.975,46
2024-02-22T12:00:00,2,74.163,46
2024-02-22T18:00:00,1,0.0,45
2024-02-22T21:00:00,3,61.45,35
2024-02-22T22:00:00,3,385.925,32
2024-02-22T23:00:00,1,6.308,34
2024-02-23T00:00:00,1,76.439,35
2024-02-23T02:00:00,1,61.986,30
2024-02-23T05:00:00,3,99.523,19
2024-02-23T06:00:00,2,25.531,19
2024-02-23T07:00:00,7,105.444,20
2024-02-23T08:00:00,3,185.764,20
2024-02-23T12:00:00,2,57.818,16
2024-02-23T15:00:00,2,328.143,15
2024-02-24T02:00:00,1,108.681,10
2024-02-24T06:00:00,1,203.288,8
2024-02-24T07:00:00,3,547.047,7
2024-02-24T09:00:00,1,107.936,7
2024-02-24T11:00:00,5,259.199,8
2024-02-24T19:00:00,3,543.075,8
2024-02-24T20:00:00,2,48.76,8
2024-02-24T21:00:00,1,177.658,8
2024-02-24T23:00:00,1,49.498,8
2024-02-25T01:00:00,1,4.81,8
2024-02-25T08:00:00,1,2.224,5
2024-02-25T09:00:00,0,1.902,6
2024-02-25T10:00:00,1,6.445,5
2024-02-25T17:00:00,3,383.934,4
2024-02-25T20:00:00,6,172.604,5
2024-02-25T21:00:00,1,11.795,10
2024-02-25T22:00:00,3,183.886,11
2024-02-25T23:00:00,3,388.161,14
2024-02-26T00:00:00,4,117.135,15
2024-02-26T01:00:00,2,624.733,19
2024-02-26T02:00:00,6,320.983,19
2024-02-26T03:00:00,3,88.229,23
2024-02-26T04:00:00,3,620.63,25
2024-02-26T05:00:00,5,191.328,27
2024-02-26T06:00:00,1,0.0,29
2024-02-26T08:00:00,0,1.0,30
2024-02-26T18:00:00,1,5.062,27
2024-02-26T19:00:00,4,139.224,27
2024-02-26T20:00:00,7,607.904,31
2024-02-26T21:00:00,5,143.14,29
2024-02-26T22:00:00,2,37.347,33
2024-02-26T23:00:00,9,793.68,31
2024-02-27T00:00:00,8,793.633,35
2024-02-27T01:00:00,14,624.214,38
2024-02-27T02:00:00,4,435.795,40
2024-02-27T03:00:00,2,203.433,41
2024-02-27T04:00:00,4,120.791,40
2024-02-27T06:00:00,1,39.747,39
2024-02-27T07:00:00,2,41.958,39
2024-02-27T08:00:00,7,534.767,41
2024-02-27T10:00:00,2,253.366,44
2024-02-27T12:00:00,1,4.375,46
2024-02-27T18:00:00,3,0.0,47
2024-02-27T19:00:00,6,112.283,47
2024-02-27T20:00:00,6,263.222,47
2024-02-27T21:00:00,1,12.572,50
2024-02-27T22:00:00,6,57.9,47
2024-02-27T23:00:00,6,367.482,49
2024-02-28T00:00:00,5,326.964,45
2024-02-28T01:00:00,7,160.145,44
2024-02-28T02:00:00,7,601.879,45
2024-02-28T03:00:00,5,99.334,45
2024-02-28T04:00:00,3,328.068,48
2024-02-28T05:00:00,4,130.283,48
2024-02-28T06:00:00,21,750.326,49
2024-02-28T07:00:00,1,42.72,49
2024-02-28T08:00:00,4,254.996,48
2024-02-28T09:00:00,1,10.507,47
2024-02-28T10:00:00,1,45.052,48
2024-02-28T12:00:00,1,17.133,47
2024-02-28T18:00:00,5,73.14,47
2024-02-28T19:00:00,12,487.199,48
2024-02-28T20:00:00,4,200.802,52
2024-02-28T21:00:00,3,136.509,49
2024-02-28T22:00:00,4,112.622,51
2024-02-28T23:00:00,1,1335.949,49
2024-02-29T00:00:00,14,265.022,47
2024-02-29T01:00:00,8,501.134,48
2024-02-29T02:00:00,10,757.654,51
2024-02-29T03:00:00,4,508.714,50
2024-02-29T04:00:00,7,390.396,50
2024-02-29T05:00:00,4,274.578,54
2024-02-29T06:00:00,4,195.865,55
2024-02-29T07:00:00,1,50.639,56
2024-02-29T09:00:00,2,37.221,53
2024-02-29T13:00:00,1,22.579,52
2024-02-29T16:00:00,2,367.9,53
2024-02-29T17:00:00,1,0.0,54
2024-02-29T18:00:00,6,178.95,55
2024-02-29T19:00:00,12,335.927,55
2024-02-29T20:00:00,8,546.657,53
2024-02-29T21:00:00,3,467.316,56
2024-02-29T22:00:00,1,21.225,54
2024-02-29T23:00:00,4,309.573,55
2024-03-01T00:00:00,10,616.888,55
2024-03-01T01:00:00,4,342.271,53
2024-03-01T02:00:00,15,578.368,49
2024-03-01T03:00:00,7,760.157,55
2024-03-01T04:00:00,3,166.656,55
2024-03-01T05:00:00,3,138.506,51
2024-03-01T06:00:00,1,78.257,51
2024-03-01T09:00:00,0,2.741,49
2024-03-01T10:00:00,1,12.104,47
2024-03-01T16:00:00,3,232.677,47
2024-03-01T17:00:00,1,44.092,47
2024-03-01T20:00:00,1,1.023,39
2024-03-01T21:00:00,3,327.277,35
2024-03-01T22:00:00,1,48.15,34
2024-03-02T00:00:00,2,0.0,31
2024-03-02T02:00:00,2,5.173,28
2024-03-02T03:00:00,2,124.404,18
2024-03-02T04:00:00,0,2.328,15
2024-03-02T06:00:00,1,44.285,11
2024-03-02T09:00:00,3,376.793,11
2024-03-02T20:00:00,1,20.342,8
2024-03-03T01:00:00,1,85.756,6
2024-03-03T02:00:00,1,12.859,7
2024-03-03T03:00:00,1,11.478,6
2024-03-03T04:00:00,2,126.842,5
2024-03-03T07:00:00,2,6.547,6
2024-03-03T08:00:00,3,97.369,7
2024-03-03T17:00:00,2,6.829,7
2024-03-03T18:00:00,2,98.012,9
2024-03-03T20:00:00,8,629.707,10
2024-03-03T21:00:00,3,12.206,17
2024-03-03T22:00:00,8,70.767,19
2024-03-03T23:00:00,4,87.448,22
2024-03-04T00:00:00,7,813.488,25
2024-03-04T01:00:00,8,1236.003,31
2024-03-04T02:00:00,15,1304.996,35
2024-03-04T03:00:00,11,790.507,40
2024-03-04T04:00:00,1,40.404,47
2024-03-04T06:00:00,5,576.884,45
2024-03-04T10:00:00,1,0.0,47
2024-03-04T17:00:00,3,301.942,48
2024-03-04T18:00:00,2,47.061,48
2024-03-04T19:00:00,6,365.658,47
2024-03-04T20:00:00,14,571.097,51
2024-03-04T21:00:00,9,480.446,50
2024-03-04T22:00:00,6,284.499,56
2024-03-04T23:00:00,3,210.224,58
2024-03-05T00:00:00,7,116.645,58
2024-03-05T01:00:00,10,433.876,58
2024-03-05T02:00:00,11,926.262,59
2024-03-05T03:00:00,6,406.338,60
2024-03-05T04:00:00,4,436.384,58
2024-03-05T05:00:00,4,385.79,59
2024-03-05T06:00:00,3,306.899,61
2024-03-05T08:00:00,3,109.723,60
2024-03-05T09:00:00,6,185.121,61
2024-03-05T10:00:00,0,1.001,64
2024-03-05T13:00:00,1,0.0,63
2024-03-05T15:00:00,2,160.559,63
2024-03-05T18:00:00,7,280.554,64
2024-03-05T19:00:00,8,154.484,67
2024-03-05T20:00:00,9,545.29,69
2024-03-05T21:00:00,8,1121.425,68
2024-03-05T22:00:00,9,556.918,64
2024-03-05T23:00:00,17,380.117,66
2024-03-06T00:00:00,8,811.811,71
2024-03-06T01:00:00,9,652.822,73
2024-03-06T02:00:00,14,1048.082,70
2024-03-06T03:00:00,10,1152.887,71
2024-03-06T04:00:00,3,708.55,75
2024-03-06T05:00:00,5,347.433,75
2024-03-06T06:00:00,1,73.881,73
2024-03-06T07:00:00,2,0.0,72
2024-03-06T08:00:00,3,321.07,73
2024-03-06T09:00:00,3,34.615,74
2024-03-06T16:00:00,2,39.553,70
2024-03-06T17:00:00,1,0.0,71
2024-03-06T18:00:00,5,80.968,72
2024-03-06T19:00:00,9,354.618,72
2024-03-06T20:00:00,10,95.258,69
2024-03-06T21:00:00,5,518.494,68
2024-03-06T22:00:00,2,21.663,69
2024-03-06T23:00:00,6,552.549,64
2024-03-07T00:00:00,5,199.909,61
2024-03-07T01:00:00,5,127.151,59
2024-03-07T02:00:00,7,380.685,60
2024-03-07T03:00:00,5,99.742,56
2024-03-07T04:00:00,6,359.474,52
2024-03-07T06:00:00,5,1469.42,55
2024-03-07T07:00:00,2,156.21,55
2024-03-07T08:00:00,5,255.516,56
2024-03-07T09:00:00,3,206.763,57
2024-03-07T10:00:00,1,180.942,57
2024-03-07T11:00:00,2,341.074,57
2024-03-07T18:00:00,3,102.448,57
2024-03-07T19:00:00,4,195.747,54
2024-03-07T20:00:00,10,1407.61,51
2024-03-07T21:00:00,6,209.159,49
2024-03-07T22:00:00,2,0.0,50
2024-03-07T23:00:00,6,652.641,49
2024-03-08T00:00:00,10,716.623,49
2024-03-08T01:00:00,14,1248.901,53
2024-03-08T02:00:00,11,276.297,56
2024-03-08T03:00:00,7,251.204,59
2024-03-08T04:00:00,2,564.014,59
2024-03-08T05:00:00,4,187.411,56
2024-03-08T06:00:00,0,4.489,59
2024-03-08T07:00:00,1,0.0,58
2024-03-08T08:00:00,5,178.914,59
2024-03-08T09:00:00,5,480.642,61
2024-03-08T10:00:00,1,4.053,61
2024-03-08T11:00:00,2,19.088,60
2024-03-08T16:00:00,1,83.345,60
2024-03-08T18:00:00,1,174.476,61
2024-03-08T19:00:00,2,50.077,61
2024-03-08T20:00:00,1,59.281,61
2024-03-08T21:00:00,1,49.533,59
2024-03-08T22:00:00,2,94.67,54
2024-03-08T23:00:00,7,1406.834,52
2024-03-09T00:00:00,1,58.784,51
2024-03-09T02:00:00,1,60.463,37
2024-03-09T03:00:00,2,308.183,31
2024-03-09T04:00:00,3,924.751,27
2024-03-09T07:00:00,2,166.856,21
2024-03-09T08:00:00,0,196.469,21
2024-03-09T09:00:00,0,3.635,17
2024-03-09T20:00:00,0,122.367,11
2024-03-09T21:00:00,2,36.744,10
2024-03-09T22:00:00,1,16.716,10
2024-03-09T23:00:00,1,33.359,10
2024-03-10T01:00:00,2,2.895,6
2024-03-10T03:00:00,3,487.776,8
2024-03-10T04:00:00,3,194.053,9
