timeWindowStart,views,ttr,dailyUniqueVisitors
2024-06-04T20:00:00,13,896.679,50
2024-06-04T21:00:00,11,1006.592,58
2024-06-04T22:00:00,17,1042.056,67
2024-06-04T23:00:00,5,148.052,75
2024-06-05T00:00:00,16,1210.455,73
2024-06-05T01:00:00,11,728.772,78
2024-06-05T02:00:00,1,304.405,83
2024-06-05T03:00:00,16,1187.493,78
2024-06-05T04:00:00,8,989.724,78
2024-06-05T05:00:00,1,16.975,79
2024-06-05T06:00:00,1,0.0,78
2024-06-05T07:00:00,4,360.306,76
2024-06-05T08:00:00,2,93.176,76
2024-06-05T09:00:00,2,48.63,77
2024-06-05T10:00:00,4,78.091,79
2024-06-05T13:00:00,1,16.055,80
2024-06-05T17:00:00,1,1.928,81
2024-06-05T18:00:00,2,55.164,81
2024-06-05T19:00:00,5,406.204,82
2024-06-05T20:00:00,3,260.875,84
2024-06-05T21:00:00,11,932.747,81
2024-06-05T22:00:00,10,263.61,78
2024-06-05T23:00:00,2,271.661,76
2024-06-06T00:00:00,9,761.299,74
2024-06-06T01:00:00,8,849.241,71
2024-06-06T02:00:00,12,560.028,66
2024-06-06T03:00:00,10,714.438,75
2024-06-06T04:00:00,11,439.658,71
2024-06-06T05:00:00,6,347.949,74
2024-06-06T06:00:00,3,69.962,78
2024-06-06T07:00:00,3,28.824,80
2024-06-06T08:00:00,2,49.262,81
2024-06-06T09:00:00,1,2.214,81
2024-06-06T10:00:00,1,116.023,80
2024-06-06T12:00:00,1,132.058,78
2024-06-06T17:00:00,1,119.329,78
2024-06-06T18:00:00,1,0.0,78
2024-06-06T19:00:00,2,40.582,78
2024-06-06T20:00:00,5,407.892,75
2024-06-06T21:00:00,5,464.023,77
2024-06-06T22:00:00,5,492.892,77
2024-06-06T23:00:00,3,62.793,71
2024-06-07T00:00:00,6,148.493,70
2024-06-07T01:00:00,8,762.962,70
2024-06-07T02:00:00,9,341.626,70
2024-06-07T03:00:00,12,517.826,67
2024-06-07T04:00:00,6,177.398,69
2024-06-07T05:00:00,3,201.765,65
2024-06-07T06:00:00,1,1.002,61
2024-06-07T07:00:00,1,140.251,58
2024-06-07T08:00:00,1,0.0,56
2024-06-07T10:00:00,2,251.176,55
2024-06-07T11:00:00,2,122.498,56
2024-06-07T17:00:00,1,15.268,57
2024-06-07T18:00:00,1,16.136,57
2024-06-07T23:00:00,1,23.926,43
2024-06-08T00:00:00,1,46.178,42
2024-06-08T03:00:00,1,2.34,27
2024-06-08T05:00:00,1,3.846,14
2024-06-08T08:00:00,2,183.41,10
2024-06-08T23:00:00,3,56.21,6
2024-06-09T00:00:00,3,142.24,8
2024-06-09T01:00:00,1,4.308,10
2024-06-09T03:00:00,1,1.152,11
2024-06-09T04:00:00,2,98.574,11
2024-06-09T06:00:00,1,7.394,12
2024-06-09T08:00:00,1,0.0,13
2024-06-09T10:00:00,1,3.884,12
2024-06-09T11:00:00,4,558.844,13
2024-06-09T12:00:00,1,137.878,14
2024-06-09T13:00:00,1,20.433,15
2024-06-09T18:00:00,1,3.934,16
2024-06-09T19:00:00,7,88.918,17
2024-06-09T20:00:00,6,465.995,21
2024-06-09T21:00:00,6,280.632,26
2024-06-09T22:00:00,3,117.046,32
2024-06-09T23:00:00,6,361.595,34
